Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
105,339996;126,800003;0,896383;0,000000;45,258776
105,360001;126,580002;0,896552;0,000000;45,180251
105,379997;126,680000;0,896716;0,000000;45,215943
105,400002;126,800003;0,896883;0,000000;45,258776
105,419998;126,459999;0,897048;0,000000;45,137418
105,440002;126,900002;0,897216;0,000000;45,294468
105,459999;126,680000;0,897379;0,000000;45,215943
105,480003;127,019997;0,897544;0,000000;45,337298
105,500000;126,800003;0,897707;0,000000;45,258776
105,519997;126,800003;0,897875;0,000000;45,258776
105,540001;127,019997;0,898046;0,000000;45,337298
105,559998;126,900002;0,898212;0,000000;45,294468
105,580002;127,019997;0,898379;0,000000;45,337298
105,599998;126,900002;0,898544;0,000000;45,294468
105,620003;127,019997;0,898710;0,000000;45,337298
105,639999;127,139999;0,898873;0,000000;45,380131
105,660004;126,900002;0,899040;0,000000;45,294468
105,680000;127,239998;0,899204;0,000000;45,415823
105,699997;127,239998;0,899369;0,000000;45,415823
105,720001;127,019997;0,899538;0,000000;45,337298
105,739998;127,139999;0,899702;0,000000;45,380131
105,760002;127,019997;0,899869;0,000000;45,337298
105,779999;127,139999;0,900034;0,000000;45,380131
105,800003;127,239998;0,900206;0,000000;45,415823
105,820000;127,239998;0,900369;0,000000;45,415823
105,839996;127,360001;0,900532;0,000000;45,458656
105,860001;127,360001;0,900702;0,000000;45,458656
105,879997;127,239998;0,900861;0,000000;45,415823
105,900002;127,360001;0,901028;0,000000;45,458656
105,919998;127,360001;0,901196;0,000000;45,458656
105,940002;127,360001;0,901363;0,000000;45,458656
105,959999;127,139999;0,901526;0,000000;45,380131
105,980003;127,459999;0,901696;0,000000;45,494348
106,000000;127,459999;0,901863;0,000000;45,494348
106,019997;127,459999;0,902035;0,000000;45,494348
106,040001;127,580002;0,902196;0,000000;45,537181
106,059998;127,459999;0,902359;0,000000;45,494348
106,080002;127,580002;0,902529;0,000000;45,537181
106,099998;127,580002;0,902700;0,000000;45,537181
106,120003;127,580002;0,902863;0,000000;45,537181
106,139999;127,360001;0,903031;0,000000;45,458656
106,160004;127,580002;0,903196;0,000000;45,537181
106,180000;127,800003;0,903362;0,000000;45,615706
106,199997;127,580002;0,903529;0,000000;45,537181
106,220001;127,580002;0,903694;0,000000;45,537181
106,239998;127,680000;0,903862;0,000000;45,572873
106,260002;127,800003;0,904031;0,000000;45,615706
106,279999;127,680000;0,904194;0,000000;45,572873
106,300003;127,800003;0,904366;0,000000;45,615706
106,320000;127,800003;0,904529;0,000000;45,615706
106,339996;127,800003;0,904701;0,000000;45,615706
106,360001;127,800003;0,904866;0,000000;45,615706
106,379997;128,020004;0,905036;0,000000;45,694231
106,400002;127,900002;0,905199;0,000000;45,651399
106,419998;128,119995;0,905362;0,000000;45,729921
106,440002;128,119995;0,905530;0,000000;45,729921
106,459999;128,020004;0,905693;0,000000;45,694231
106,480003;128,119995;0,905858;0,000000;45,729921
106,500000;128,020004;0,906026;0,000000;45,694231
106,519997;128,119995;0,906204;0,000000;45,729921
106,540001;128,240005;0,906371;0,000000;45,772756
106,559998;128,240005;0,906538;0,000000;45,772756
106,580002;128,119995;0,906706;0,000000;45,729921
106,599998;128,240005;0,906880;0,000000;45,772756
106,620003;128,240005;0,907041;0,000000;45,772756
106,639999;128,339996;0,907208;0,000000;45,808446
106,660004;128,119995;0,907375;0,000000;45,729921
106,680000;128,240005;0,907543;0,000000;45,772756
106,699997;128,339996;0,907717;0,000000;45,808446
106,720001;128,240005;0,907880;0,000000;45,772756
106,739998;128,460007;0,908047;0,000000;45,851281
106,760002;128,460007;0,908213;0,000000;45,851281
106,779999;128,460007;0,908380;0,000000;45,851281
106,800003;128,460007;0,908543;0,000000;45,851281
106,820000;128,339996;0,908713;0,000000;45,808446
106,839996;128,559998;0,908880;0,000000;45,886971
106,860001;128,559998;0,909048;0,000000;45,886971
106,879997;128,339996;0,909213;0,000000;45,808446
106,900002;128,559998;0,909378;0,000000;45,886971
106,919998;128,559998;0,909548;0,000000;45,886971
106,940002;128,679993;0,909709;0,000000;45,929801
106,959999;128,679993;0,909870;0,000000;45,929801
106,980003;128,679993;0,910037;0,000000;45,929801
107,000000;128,899994;0,910205;0,000000;46,008326
107,019997;128,679993;0,910372;0,000000;45,929801
107,040001;128,779999;0,910533;0,000000;45,965496
107,059998;128,779999;0,910703;0,000000;45,965496
107,080002;128,779999;0,910868;0,000000;45,965496
107,099998;128,899994;0,911035;0,000000;46,008326
107,120003;128,779999;0,911201;0,000000;45,965496
107,139999;129,020004;0,911366;0,000000;46,051162
107,160004;128,779999;0,911536;0,000000;45,965496
107,180000;128,899994;0,911695;0,000000;46,008326
107,199997;128,899994;0,911866;0,000000;46,008326
107,220001;129,020004;0,912032;0,000000;46,051162
107,239998;129,020004;0,912197;0,000000;46,051162
107,260002;129,119995;0,912362;0,000000;46,086851
107,279999;129,020004;0,912534;0,000000;46,051162
107,300003;129,020004;0,912699;0,000000;46,051162
107,320000;129,339996;0,912858;0,000000;46,165376
107,339996;129,020004;0,913028;0,000000;46,051162
107,360001;129,240005;0,913193;0,000000;46,129687
107,379997;129,119995;0,913365;0,000000;46,086851
107,400002;129,240005;0,913530;0,000000;46,129687
107,419998;129,119995;0,913697;0,000000;46,086851
107,440002;129,339996;0,913863;0,000000;46,165376
107,459999;129,339996;0,914026;0,000000;46,165376
107,480003;129,240005;0,914195;0,000000;46,129687
107,500000;129,119995;0,914363;0,000000;46,086851
107,519997;129,460007;0,914526;0,000000;46,208212
107,540001;129,460007;0,914695;0,000000;46,208212
107,559998;129,339996;0,914863;0,000000;46,165376
107,580002;129,679993;0,915028;0,000000;46,286731
107,599998;129,339996;0,915196;0,000000;46,165376
107,620003;129,559998;0,915363;0,000000;46,243902
107,639999;129,559998;0,915533;0,000000;46,243902
107,660004;129,559998;0,915696;0,000000;46,243902
107,680000;129,559998;0,915867;0,000000;46,243902
107,699997;129,679993;0,916028;0,000000;46,286731
107,720001;129,679993;0,916200;0,000000;46,286731
107,739998;129,679993;0,916365;0,000000;46,286731
107,760002;129,559998;0,916531;0,000000;46,243902
107,779999;129,679993;0,916698;0,000000;46,286731
107,800003;129,779999;0,916866;0,000000;46,322427
107,820000;129,899994;0,917035;0,000000;46,365257
107,839996;129,779999;0,917198;0,000000;46,322427
107,860001;129,899994;0,917366;0,000000;46,365257
107,879997;129,779999;0,917533;0,000000;46,322427
107,900002;129,899994;0,917703;0,000000;46,365257
107,919998;129,899994;0,917868;0,000000;46,365257
107,940002;129,899994;0,918035;0,000000;46,365257
107,959999;129,899994;0,918199;0,000000;46,365257
107,980003;130,119995;0,918370;0,000000;46,443782
108,000000;129,899994;0,918538;0,000000;46,365257
108,019997;130,220001;0,918707;0,000000;46,479477
108,040001;129,899994;0,918873;0,000000;46,365257
108,059998;130,000000;0,919044;0,000000;46,400952
108,080002;130,119995;0,919214;0,000000;46,443782
108,099998;130,000000;0,919377;0,000000;46,400952
108,120003;129,899994;0,919546;0,000000;46,365257
108,139999;130,119995;0,919716;0,000000;46,443782
108,160004;130,119995;0,919877;0,000000;46,443782
108,180000;130,119995;0,920047;0,000000;46,443782
108,199997;130,220001;0,920214;0,000000;46,479477
108,220001;130,220001;0,920381;0,000000;46,479477
108,239998;130,339996;0,920545;0,000000;46,522307
108,260002;130,339996;0,920712;0,000000;46,522307
108,279999;130,339996;0,920875;0,000000;46,522307
108,300003;130,220001;0,921043;0,000000;46,479477
108,320000;130,559998;0,921208;0,000000;46,600832
108,339996;130,339996;0,921371;0,000000;46,522307
108,360001;130,440002;0,921539;0,000000;46,558002
108,379997;130,440002;0,921706;0,000000;46,558002
108,400002;130,339996;0,921869;0,000000;46,522307
108,419998;130,440002;0,922034;0,000000;46,558002
108,440002;130,440002;0,922200;0,000000;46,558002
108,459999;130,440002;0,922365;0,000000;46,558002
108,480003;130,679993;0,922528;0,000000;46,643662
108,500000;130,679993;0,922698;0,000000;46,643662
108,519997;130,339996;0,922865;0,000000;46,522307
108,540001;130,559998;0,923028;0,000000;46,600832
108,559998;130,679993;0,923196;0,000000;46,643662
108,580002;130,679993;0,923361;0,000000;46,643662
108,599998;130,679993;0,923531;0,000000;46,643662
108,620003;130,440002;0,923696;0,000000;46,558002
108,639999;130,779999;0,923859;0,000000;46,679357
108,660004;130,679993;0,924029;0,000000;46,643662
108,680000;130,559998;0,924192;0,000000;46,600832
108,699997;130,679993;0,924361;0,000000;46,643662
108,720001;130,779999;0,924527;0,000000;46,679357
108,739998;130,779999;0,924694;0,000000;46,679357
108,760002;130,779999;0,924860;0,000000;46,679357
108,779999;130,779999;0,925027;0,000000;46,679357
108,800003;130,899994;0,925194;0,000000;46,722187
108,820000;130,559998;0,925360;0,000000;46,600832
108,839996;131,000000;0,925529;0,000000;46,757882
108,860001;130,899994;0,925694;0,000000;46,722187
108,879997;131,000000;0,925858;0,000000;46,757882
108,900002;131,000000;0,926027;0,000000;46,757882
108,919998;131,000000;0,926195;0,000000;46,757882
108,940002;131,000000;0,926360;0,000000;46,757882
108,959999;131,000000;0,926530;0,000000;46,757882
108,980003;131,119995;0,926697;0,000000;46,800712
109,000000;131,220001;0,926858;0,000000;46,836407
109,019997;131,119995;0,927025;0,000000;46,800712
109,040001;131,119995;0,927193;0,000000;46,800712
109,059998;131,119995;0,927354;0,000000;46,800712
109,080002;131,220001;0,927521;0,000000;46,836407
109,099998;131,119995;0,927691;0,000000;46,800712
109,120003;131,119995;0,927858;0,000000;46,800712
109,139999;131,339996;0,928028;0,000000;46,879237
109,160004;131,339996;0,928200;0,000000;46,879237
109,180000;131,339996;0,928367;0,000000;46,879237
109,199997;131,339996;0,928532;0,000000;46,879237
109,220001;131,339996;0,928697;0,000000;46,879237
109,239998;131,339996;0,928867;0,000000;46,879237
109,260002;131,440002;0,929030;0,000000;46,914932
109,279999;131,559998;0,929198;0,000000;46,957762
109,300003;131,440002;0,929365;0,000000;46,914932
109,320000;131,559998;0,929533;0,000000;46,957762
109,339996;131,440002;0,929698;0,000000;46,914932
109,360001;131,440002;0,929867;0,000000;46,914932
109,379997;131,660004;0,930033;0,000000;46,993458
109,400002;131,559998;0,930204;0,000000;46,957762
109,419998;131,559998;0,930372;0,000000;46,957762
109,440002;131,779999;0,930543;0,000000;47,036287
109,459999;131,559998;0,930711;0,000000;46,957762
109,480003;131,660004;0,930878;0,000000;46,993458
109,500000;131,660004;0,931043;0,000000;46,993458
109,519997;131,779999;0,931215;0,000000;47,036287
109,540001;131,880005;0,931378;0,000000;47,071983
109,559998;131,779999;0,931546;0,000000;47,036287
109,580002;131,880005;0,931711;0,000000;47,071983
109,599998;131,779999;0,931874;0,000000;47,036287
109,620003;131,880005;0,932035;0,000000;47,071983
109,639999;131,779999;0,932205;0,000000;47,036287
109,660004;131,779999;0,932370;0,000000;47,036287
109,680000;132,100006;0,932542;0,000000;47,150508
109,699997;132,000000;0,932709;0,000000;47,114813
109,720001;132,000000;0,932873;0,000000;47,114813
109,739998;132,000000;0,933040;0,000000;47,114813
109,760002;132,000000;0,933205;0,000000;47,114813
109,779999;132,220001;0,933370;0,000000;47,193338
109,800003;132,220001;0,933536;0,000000;47,193338
109,820000;132,100006;0,933703;0,000000;47,150508
109,839996;132,100006;0,933875;0,000000;47,150508
109,860001;132,220001;0,934038;0,000000;47,193338
109,879997;132,220001;0,934203;0,000000;47,193338
109,900002;132,220001;0,934371;0,000000;47,193338
109,919998;132,320007;0,934532;0,000000;47,229033
109,940002;132,220001;0,934697;0,000000;47,193338
109,959999;132,320007;0,934865;0,000000;47,229033
109,980003;132,320007;0,935030;0,000000;47,229033
110,000000;132,320007;0,935197;0,000000;47,229033
110,019997;132,440002;0,935369;0,000000;47,271863
110,040001;132,320007;0,935532;0,000000;47,229033
110,059998;132,559998;0,935702;0,000000;47,314693
110,080002;132,559998;0,935867;0,000000;47,314693
110,099998;132,440002;0,936034;0,000000;47,271863
110,120003;132,660004;0,936195;0,000000;47,350388
110,139999;132,559998;0,936365;0,000000;47,314693
110,160004;132,440002;0,936530;0,000000;47,271863
110,180000;132,880005;0,936698;0,000000;47,428913
110,199997;132,440002;0,936861;0,000000;47,271863
110,220001;132,779999;0,937031;0,000000;47,393218
110,239998;132,660004;0,937196;0,000000;47,350388
110,260002;132,660004;0,937361;0,000000;47,350388
110,279999;132,779999;0,937526;0,000000;47,393218
110,300003;132,779999;0,937696;0,000000;47,393218
110,320000;132,660004;0,937861;0,000000;47,350388
110,339996;132,779999;0,938033;0,000000;47,393218
110,360001;132,880005;0,938198;0,000000;47,428913
110,379997;132,880005;0,938359;0,000000;47,428913
110,400002;132,779999;0,938529;0,000000;47,393218
110,419998;132,779999;0,938696;0,000000;47,393218
110,440002;133,000000;0,938868;0,000000;47,471743
110,459999;133,100006;0,939037;0,000000;47,507438
110,480003;133,000000;0,939201;0,000000;47,471743
110,500000;133,000000;0,939368;0,000000;47,471743
110,519997;133,000000;0,939540;0,000000;47,471743
110,540001;133,000000;0,939703;0,000000;47,471743
110,559998;133,100006;0,939868;0,000000;47,507438
110,580002;133,100006;0,940038;0,000000;47,507438
110,599998;133,100006;0,940201;0,000000;47,507438
110,620003;133,220001;0,940368;0,000000;47,550268
110,639999;133,100006;0,940538;0,000000;47,507438
110,660004;133,100006;0,940705;0,000000;47,507438
110,680000;133,440002;0,940868;0,000000;47,628793
110,699997;133,320007;0,941038;0,000000;47,585963
110,720001;133,440002;0,941205;0,000000;47,628793
110,739998;133,320007;0,941375;0,000000;47,585963
110,760002;133,320007;0,941542;0,000000;47,585963
110,779999;133,320007;0,941704;0,000000;47,585963
110,800003;133,440002;0,941877;0,000000;47,628793
110,820000;133,440002;0,942045;0,000000;47,628793
110,839996;133,220001;0,942210;0,000000;47,550268
110,860001;133,539993;0,942382;0,000000;47,664483
110,879997;133,539993;0,942551;0,000000;47,664483
110,900002;133,440002;0,942719;0,000000;47,628793
110,919998;133,539993;0,942888;0,000000;47,664483
110,940002;133,660004;0,943053;0,000000;47,707318
110,959999;133,539993;0,943219;0,000000;47,664483
110,980003;133,539993;0,943382;0,000000;47,664483
111,000000;133,539993;0,943552;0,000000;47,664483
111,019997;133,440002;0,943717;0,000000;47,628793
111,040001;133,759995;0,943884;0,000000;47,743008
111,059998;133,660004;0,944050;0,000000;47,707318
111,080002;133,759995;0,944211;0,000000;47,743008
111,099998;133,880005;0,944382;0,000000;47,785844
111,120003;133,660004;0,944548;0,000000;47,707318
111,139999;133,979996;0,944709;0,000000;47,821533
111,160004;133,759995;0,944876;0,000000;47,743008
111,180000;133,880005;0,945043;0,000000;47,785844
111,199997;133,979996;0,945207;0,000000;47,821533
111,220001;133,759995;0,945372;0,000000;47,743008
111,239998;133,880005;0,945541;0,000000;47,785844
111,260002;134,100006;0,945705;0,000000;47,864369
111,279999;134,100006;0,945874;0,000000;47,864369
111,300003;133,979996;0,946040;0,000000;47,821533
111,320000;134,100006;0,946205;0,000000;47,864369
111,339996;134,100006;0,946372;0,000000;47,864369
111,360001;133,979996;0,946538;0,000000;47,821533
111,379997;134,220001;0,946703;0,000000;47,907199
111,400002;134,220001;0,946870;0,000000;47,907199
111,419998;133,979996;0,947036;0,000000;47,821533
111,440002;134,320007;0,947197;0,000000;47,942894
111,459999;134,100006;0,947370;0,000000;47,864369
111,480003;134,440002;0,947534;0,000000;47,985724
111,500000;133,979996;0,947697;0,000000;47,821533
111,519997;134,440002;0,947866;0,000000;47,985724
111,540001;134,220001;0,948030;0,000000;47,907199
111,559998;134,320007;0,948199;0,000000;47,942894
111,580002;134,539993;0,948364;0,000000;48,021413
111,599998;134,440002;0,948530;0,000000;47,985724
111,620003;134,440002;0,948701;0,000000;47,985724
111,639999;134,320007;0,948862;0,000000;47,942894
111,660004;134,539993;0,949032;0,000000;48,021413
111,680000;134,539993;0,949197;0,000000;48,021413
111,699997;134,440002;0,949365;0,000000;47,985724
111,720001;134,539993;0,949528;0,000000;48,021413
111,739998;134,539993;0,949697;0,000000;48,021413
111,760002;134,539993;0,949861;0,000000;48,021413
111,779999;134,539993;0,950028;0,000000;48,021413
111,800003;134,759995;0,950193;0,000000;48,099939
111,820000;134,539993;0,950359;0,000000;48,021413
111,839996;134,660004;0,950530;0,000000;48,064249
111,860001;134,759995;0,950693;0,000000;48,099939
111,879997;134,759995;0,950869;0,000000;48,099939
111,900002;134,759995;0,951035;0,000000;48,099939
111,919998;134,759995;0,951202;0,000000;48,099939
111,940002;134,759995;0,951370;0,000000;48,099939
111,959999;134,880005;0,951537;0,000000;48,142774
111,980003;134,660004;0,951704;0,000000;48,064249
112,000000;134,880005;0,951870;0,000000;48,142774
112,019997;134,880005;0,952039;0,000000;48,142774
112,040001;134,759995;0,952205;0,000000;48,099939
112,059998;134,979996;0,952374;0,000000;48,178464
112,080002;134,880005;0,952539;0,000000;48,142774
112,099998;134,880005;0,952709;0,000000;48,142774
112,120003;135,100006;0,952874;0,000000;48,221299
112,139999;134,880005;0,953044;0,000000;48,142774
112,160004;135,199997;0,953209;0,000000;48,256989
112,180000;135,199997;0,953377;0,000000;48,256989
112,199997;135,100006;0,953544;0,000000;48,221299
112,220001;135,100006;0,953713;0,000000;48,221299
112,239998;135,199997;0,953879;0,000000;48,256989
112,260002;135,199997;0,954046;0,000000;48,256989
112,279999;135,320007;0,954214;0,000000;48,299824
112,300003;135,199997;0,954381;0,000000;48,256989
112,320000;135,320007;0,954551;0,000000;48,299824
112,339996;135,100006;0,954718;0,000000;48,221299
112,360001;135,419998;0,954881;0,000000;48,335514
112,379997;135,199997;0,955051;0,000000;48,256989
112,400002;135,419998;0,955214;0,000000;48,335514
112,419998;135,759995;0,955381;0,000000;48,456869
112,440002;135,320007;0,955547;0,000000;48,299824
112,459999;135,639999;0,955712;0,000000;48,414039
112,480003;135,539993;0,955875;0,000000;48,378344
112,500000;135,419998;0,956045;0,000000;48,335514
112,519997;135,320007;0,956208;0,000000;48,299824
112,540001;135,539993;0,956373;0,000000;48,378344
112,559998;135,539993;0,956538;0,000000;48,378344
112,580002;135,539993;0,956704;0,000000;48,378344
112,599998;135,539993;0,956873;0,000000;48,378344
112,620003;135,639999;0,957039;0,000000;48,414039
112,639999;135,759995;0,957204;0,000000;48,456869
112,660004;135,759995;0,957371;0,000000;48,456869
112,680000;135,759995;0,957537;0,000000;48,456869
112,699997;135,759995;0,957702;0,000000;48,456869
112,720001;135,759995;0,957867;0,000000;48,456869
112,739998;135,759995;0,958032;0,000000;48,456869
112,760002;135,880005;0,958194;0,000000;48,499704
112,779999;135,979996;0,958361;0,000000;48,535394
112,800003;135,759995;0,958524;0,000000;48,456869
112,820000;135,880005;0,958696;0,000000;48,499704
112,839996;135,979996;0,958863;0,000000;48,535394
112,860001;135,979996;0,959037;0,000000;48,535394
112,879997;135,880005;0,959205;0,000000;48,499704
112,900002;135,759995;0,959370;0,000000;48,456869
112,919998;136,100006;0,959535;0,000000;48,578229
112,940002;135,880005;0,959698;0,000000;48,499704
112,959999;136,100006;0,959862;0,000000;48,578229
112,980003;135,979996;0,960031;0,000000;48,535394
113,000000;136,199997;0,960203;0,000000;48,613919
113,019997;136,199997;0,960368;0,000000;48,613919
113,040001;136,100006;0,960531;0,000000;48,578229
113,059998;136,100006;0,960699;0,000000;48,578229
113,080002;136,320007;0,960864;0,000000;48,656755
113,099998;136,100006;0,961033;0,000000;48,578229
113,120003;136,419998;0,961199;0,000000;48,692444
113,139999;136,100006;0,961366;0,000000;48,578229
113,160004;136,320007;0,961532;0,000000;48,656755
113,180000;136,320007;0,961699;0,000000;48,656755
113,199997;136,199997;0,961868;0,000000;48,613919
113,220001;136,419998;0,962032;0,000000;48,692444
113,239998;136,539993;0,962201;0,000000;48,735274
113,260002;136,320007;0,962366;0,000000;48,656755
113,279999;136,419998;0,962532;0,000000;48,692444
113,300003;136,419998;0,962703;0,000000;48,692444
113,320000;136,539993;0,962869;0,000000;48,735274
113,339996;136,539993;0,963036;0,000000;48,735274
113,360001;136,759995;0,963206;0,000000;48,813799
113,379997;136,419998;0,963369;0,000000;48,692444
113,400002;136,639999;0,963538;0,000000;48,770969
113,419998;136,639999;0,963704;0,000000;48,770969
113,440002;136,539993;0,963871;0,000000;48,735274
113,459999;136,759995;0,964039;0,000000;48,813799
113,480003;136,539993;0,964204;0,000000;48,735274
113,500000;136,759995;0,964369;0,000000;48,813799
113,519997;136,860001;0,964539;0,000000;48,849495
113,540001;136,539993;0,964704;0,000000;48,735274
113,559998;136,759995;0,964876;0,000000;48,813799
113,580002;136,860001;0,965043;0,000000;48,849495
113,599998;136,860001;0,965206;0,000000;48,849495
113,620003;136,759995;0,965378;0,000000;48,813799
113,639999;136,860001;0,965545;0,000000;48,849495
113,660004;136,860001;0,965713;0,000000;48,849495
113,680000;136,759995;0,965884;0,000000;48,813799
113,699997;136,860001;0,966052;0,000000;48,849495
113,720001;136,979996;0,966219;0,000000;48,892324
113,739998;136,979996;0,966382;0,000000;48,892324
113,760002;137,080002;0,966552;0,000000;48,928020
113,779999;137,080002;0,966715;0,000000;48,928020
113,800003;137,080002;0,966881;0,000000;48,928020
113,820000;137,199997;0,967046;0,000000;48,970850
113,839996;137,080002;0,967211;0,000000;48,928020
113,860001;137,300003;0,967374;0,000000;49,006545
113,879997;137,300003;0,967544;0,000000;49,006545
113,900002;136,979996;0,967707;0,000000;48,892324
113,919998;137,300003;0,967872;0,000000;49,006545
113,940002;137,300003;0,968044;0,000000;49,006545
113,959999;137,199997;0,968205;0,000000;48,970850
113,980003;137,199997;0,968372;0,000000;48,970850
114,000000;137,419998;0,968540;0,000000;49,049375
114,019997;137,300003;0,968703;0,000000;49,006545
114,040001;137,419998;0,968871;0,000000;49,049375
114,059998;137,300003;0,969036;0,000000;49,006545
114,080002;137,300003;0,969201;0,000000;49,006545
114,099998;137,520004;0,969371;0,000000;49,085070
114,120003;137,419998;0,969538;0,000000;49,049375
114,139999;137,419998;0,969703;0,000000;49,049375
114,160004;137,419998;0,969869;0,000000;49,049375
114,180000;137,639999;0,970034;0,000000;49,127900
114,199997;137,520004;0,970201;0,000000;49,085070
114,220001;137,520004;0,970365;0,000000;49,085070
114,239998;137,520004;0,970534;0,000000;49,085070
114,260002;137,639999;0,970695;0,000000;49,127900
114,279999;137,639999;0,970865;0,000000;49,127900
114,300003;137,759995;0,971032;0,000000;49,170730
114,320000;137,759995;0,971195;0,000000;49,170730
114,339996;137,639999;0,971361;0,000000;49,127900
114,360001;137,979996;0,971528;0,000000;49,249255
114,379997;137,639999;0,971696;0,000000;49,127900
114,400002;137,759995;0,971861;0,000000;49,170730
114,419998;138,080002;0,972030;0,000000;49,284950
114,440002;137,759995;0,972196;0,000000;49,170730
114,459999;137,759995;0,972365;0,000000;49,170730
114,480003;138,080002;0,972530;0,000000;49,284950
114,500000;137,860001;0,972698;0,000000;49,206425
114,519997;137,979996;0,972861;0,000000;49,249255
114,540001;137,979996;0,973029;0,000000;49,249255
114,559998;137,860001;0,973198;0,000000;49,206425
114,580002;138,199997;0,973359;0,000000;49,327780
114,599998;138,080002;0,973533;0,000000;49,284950
114,620003;138,080002;0,973698;0,000000;49,284950
114,639999;138,080002;0,973866;0,000000;49,284950
114,660004;138,199997;0,974033;0,000000;49,327780
114,680000;138,199997;0,974198;0,000000;49,327780
114,699997;138,419998;0,974366;0,000000;49,406305
114,720001;138,199997;0,974529;0,000000;49,327780
114,739998;138,300003;0,974696;0,000000;49,363475
114,760002;138,199997;0,974866;0,000000;49,327780
114,779999;138,419998;0,975031;0,000000;49,406305
114,800003;138,300003;0,975203;0,000000;49,363475
114,820000;138,080002;0,975366;0,000000;49,284950
114,839996;138,639999;0,975533;0,000000;49,484830
114,860001;138,300003;0,975701;0,000000;49,363475
114,879997;138,419998;0,975864;0,000000;49,406305
114,900002;138,419998;0,976032;0,000000;49,406305
114,919998;138,520004;0,976203;0,000000;49,442000
114,940002;138,419998;0,976373;0,000000;49,406305
114,959999;138,639999;0,976536;0,000000;49,484830
114,980003;138,639999;0,976703;0,000000;49,484830
115,000000;138,639999;0,976873;0,000000;49,484830
115,019997;138,740005;0,977042;0,000000;49,520525
115,040001;138,520004;0,977208;0,000000;49,442000
115,059998;138,639999;0,977379;0,000000;49,484830
115,080002;138,740005;0,977547;0,000000;49,520525
115,099998;138,639999;0,977714;0,000000;49,484830
115,120003;138,860001;0,977884;0,000000;49,563355
115,139999;138,860001;0,978047;0,000000;49,563355
115,160004;138,740005;0,978217;0,000000;49,520525
115,180000;138,860001;0,978382;0,000000;49,563355
115,199997;138,960007;0,978543;0,000000;49,599051
115,220001;138,860001;0,978717;0,000000;49,563355
115,239998;138,740005;0,978878;0,000000;49,520525
115,260002;138,960007;0,979045;0,000000;49,599051
115,279999;138,960007;0,979208;0,000000;49,599051
115,300003;138,960007;0,979374;0,000000;49,599051
115,320000;139,080002;0,979537;0,000000;49,641880
115,339996;139,080002;0,979702;0,000000;49,641880
115,360001;139,080002;0,979870;0,000000;49,641880
115,379997;139,179993;0,980035;0,000000;49,677570
115,400002;139,179993;0,980198;0,000000;49,677570
115,419998;138,960007;0,980361;0,000000;49,599051
115,440002;139,080002;0,980535;0,000000;49,641880
115,459999;139,080002;0,980696;0,000000;49,641880
115,480003;139,419998;0,980863;0,000000;49,763236
115,500000;139,080002;0,981033;0,000000;49,641880
115,519997;139,300003;0,981196;0,000000;49,720406
115,540001;139,179993;0,981366;0,000000;49,677570
115,559998;139,419998;0,981529;0,000000;49,763236
115,580002;139,179993;0,981701;0,000000;49,677570
115,599998;139,300003;0,981866;0,000000;49,720406
115,620003;139,520004;0,982033;0,000000;49,798931
115,639999;139,300003;0,982197;0,000000;49,720406
115,660004;139,419998;0,982366;0,000000;49,763236
115,680000;139,300003;0,982533;0,000000;49,720406
115,699997;139,520004;0,982697;0,000000;49,798931
115,720001;139,520004;0,982866;0,000000;49,798931
115,739998;139,639999;0,983032;0,000000;49,841761
115,760002;139,520004;0,983197;0,000000;49,798931
115,779999;139,520004;0,983364;0,000000;49,798931
115,800003;139,639999;0,983530;0,000000;49,841761
115,820000;139,520004;0,983699;0,000000;49,798931
115,839996;139,740005;0,983867;0,000000;49,877456
115,860001;139,639999;0,984030;0,000000;49,841761
115,879997;139,740005;0,984195;0,000000;49,877456
115,900002;139,740005;0,984358;0,000000;49,877456
115,919998;139,639999;0,984526;0,000000;49,841761
115,940002;139,740005;0,984689;0,000000;49,877456
115,959999;139,639999;0,984858;0,000000;49,841761
115,980003;139,860001;0,985030;0,000000;49,920286
116,000000;139,860001;0,985200;0,000000;49,920286
116,019997;140,080002;0,985367;0,000000;49,998811
116,040001;139,860001;0,985534;0,000000;49,920286
116,059998;139,740005;0,985702;0,000000;49,877456
116,080002;140,080002;0,985867;0,000000;49,998811
116,099998;140,080002;0,986032;0,000000;49,998811
116,120003;140,080002;0,986198;0,000000;49,998811
116,139999;139,960007;0,986365;0,000000;49,955981
116,160004;140,179993;0,986535;0,000000;50,034501
116,180000;140,179993;0,986702;0,000000;50,034501
116,199997;140,080002;0,986872;0,000000;49,998811
116,220001;140,080002;0,987037;0,000000;49,998811
116,239998;140,300003;0,987204;0,000000;50,077336
116,260002;140,300003;0,987372;0,000000;50,077336
116,279999;140,080002;0,987537;0,000000;49,998811
116,300003;140,300003;0,987705;0,000000;50,077336
116,320000;140,080002;0,987872;0,000000;49,998811
116,339996;140,300003;0,988039;0,000000;50,077336
116,360001;140,300003;0,988207;0,000000;50,077336
116,379997;140,399994;0,988376;0,000000;50,113026
116,400002;140,300003;0,988546;0,000000;50,077336
116,419998;140,300003;0,988713;0,000000;50,077336
116,440002;140,399994;0,988879;0,000000;50,113026
116,459999;140,300003;0,989046;0,000000;50,077336
116,480003;140,619995;0,989213;0,000000;50,191551
